,0,1,2
1TH.2.1,"You know, brothers and sisters, that our visit to you was not without results.","Bene Data, ubganyu murazi yuk’ ugushika muri mwebge kwacu kutābaye ukw’ ubusa:","Vous-mêmes, frères et sœurs, vous le savez aussi : l’accueil que vous nous avez réservé n’a certes pas été inutile."
1TH.2.2,"We had previously suffered and been treated outrageously in Philippi, as you know, but with the help of our God we dared to tell you his gospel in the face of strong opposition.","ariko tumaze kubabarizwa i Filipi no kuhatētererezwa, nk’uko muzi, dushira amanga mu Mana yacu kubgira mwebge ubutumwa bgiza bg’Imana turi mu ntambara nyinshi.","Nous venions d’être maltraités et insultés à Philippes , comme vous le savez. Mais Dieu nous a donné toute l’assurance nécessaire pour vous annoncer, au milieu d’une grande opposition, la Bonne Nouvelle de l’Evangile qui vient de lui."
1TH.2.3,"For the appeal we make does not spring from error or impure motives, nor are we trying to trick you.","Kuk’ uguhanūra kwacu kutava mu buzimire, canke mu buhumane, kand’ atar’ ukw’ ubugunge:","En effet, si nous invitons les hommes à croire, ce n’est pas parce que nous serions dans l’erreur, ou que nous aurions des motifs malhonnêtes ou que nous voulions les tromper ."
1TH.2.4,"On the contrary, we speak as those approved by God to be entrusted with the gospel. We are not trying to please people but God, who tests our hearts.","ariko nk’ukw Imana yatwemeye ko tur’ abo kuzezwa ubutumwa, ni ko tuvuga. Ntituvuga nk’abagomba kunezereza abantu, ariko nk’abagomba kunezereza Imana igerageza imitima yacu.","Non, c’est parce que Dieu nous a jugés dignes d’être chargés de la proclamation de l’Evangile et nous l’annonçons, pour plaire non aux hommes mais à Dieu qui juge notre cœur."
1TH.2.5,"You know we never used flattery, nor did we put on a mask to cover up greed—God is our witness.","Kukw ata na rimwe twigeze kuvuga ijambo dushashe akarimi, murabizi, cank’ ijambo ryo guhisha ukwifuza, Imana ni yo cabona c’ivyo.","Jamais, vous le savez, nous n’avons eu recours à des discours flatteurs. Jamais nous n’avons tenté de vous exploiter : Dieu en est témoin !"
1TH.2.6,"We were not looking for praise from people, not from you or anyone else, even though as apostles of Christ we could have asserted our authority.","Kandi ntitwarondera icubahiro co ku bantu, ari kuri mwebge canke ku bandi: naho tuba twarashoboye kubaremēra, kuko tur’ intumwa za Kristo.","Nous n’avons jamais cherché à être applaudis par les hommes, pas plus par vous que par d’autres,"
1TH.2.7,"Instead, we were like young children among you. Just as a nursing mother cares for her children,","Ariko twaritonda hagati muri mwebge, nk’uk’ umurezi abungabunga abana biwe.","alors même qu’en tant qu’apôtres de Christ, nous aurions pu vous imposer notre autorité . Au contraire, pendant que nous étions parmi vous, nous avons été pleins de tendresse . Comme une mère qui prend soin des enfants qu’elle nourrit,"
1TH.2.8,"so we cared for you. Because we loved you so much, we were delighted to share with you not only the gospel of God but our lives as well.","Ni ko twabagirira igishika, ni co catumye duhimbarwa no kubaha, s’ubutumwa bgiza bg’Imana gusa, ariko n’ubgacu bugingo na bgo, kuko mwabaye abo dukunda rwose.","ainsi dans notre vive affection pour vous, nous aurions voulu, non seulement vous annoncer l’Evangile de Dieu, mais encore donner notre propre vie pour vous, tant vous nous étiez devenus chers."
1TH.2.9,"Surely you remember, brothers and sisters, our toil and hardship; we worked night and day in order not to be a burden to anyone while we preached the gospel of God to you.","Bene Data, muribuka ubutame bgacu n’ubucumukure; twābabgira ubutumwa bgiza bg’Imana twikenurira umurango n’ijoro, kugira ngo ntihagire uwo muri mwebge turemēra.","Vous vous souvenez, frères et sœurs, de nos travaux et de toute la peine que nous avons prise. Tout en travaillant de nos mains jour et nuit pour n’être à charge à aucun de vous, nous vous avons annoncé l’Evangile qui vient de Dieu."
1TH.2.10,"You are witnesses, and so is God, of how holy, righteous and blameless we were among you who believed.","Mwebge mur’ ivyabona hamwe n’Imana vy’ingene twamerera mwebge abizera, tur’ abera, tugororoka, tutarik’ umugayo:","Vous en êtes témoins, et Dieu aussi : nous nous sommes comportés, envers vous qui croyez, d’une manière pure, juste et irréprochable."
1TH.2.11,"For you know that we dealt with each of you as a father deals with his own children,","nk’uko muzi ingene twari tumeze ku muntu wese muri mwebge, nk’uko se amera ku bana biwe, tubahanūra, tubaremesha, dushinga intahe,","Et vous savez aussi de quelle manière nous avons agi à l’égard de chacun de vous : comme un père le fait pour ses enfants,"
1TH.2.12,"encouraging, comforting and urging you to live lives worthy of God, who calls you into his kingdom and glory.","kugira ngo mugende nk’uko bibereye ab’ Imana, ibahamagarira kuja mu bgami bgayo no mu bgiza bgayo.","nous n’avons cessé de vous transmettre des recommandations, de vous encourager et de vous inciter à vivre d’une manière digne de Dieu qui vous appelle à son royaume et à sa gloire."
1TH.2.13,"And we also thank God continually because, when you received the word of God, which you heard from us, you accepted it not as a human word, but as it actually is, the word of God, which is indeed at work in you who believe.","Natwe igituma dushima Imana ubudasība, n’uko hamwe mwākīra ijambo ry’ubutumwa mwatwumvanye, ni ryo ry’Imana, mutāryemeye nk’ijambo ry’abantu, ariko nk’ijambo ry’Imana, nk’uko riri koko, rikorera muri mwebge abizera.","Et voici pourquoi nous remercions Dieu sans nous lasser : en recevant la Parole de Dieu que nous vous avons annoncée, vous ne l’avez pas accueillie comme une parole purement humaine, mais comme ce qu’elle est réellement, c’est-à-dire la Parole de Dieu, qui agit avec efficacité en vous qui croyez."
1TH.2.14,"For you, brothers and sisters, became imitators of God’s churches in Judea, which are in Christ Jesus: You suffered from your own people the same things those churches suffered from the Jews","Namwe bene Data, mwīgānye amashengero y’Imana y’i Yudaya, ari muri Kristo Yesu, kukw ivyo mwābabajwe n’ubgoko bganyu ari bimwe n’ivy’ abo bābabajwe n’Abayuda,","Vous l’avez montré, frères et sœurs, en suivant l’exemple des Eglises de Dieu en Judée qui sont unies à Jésus-Christ, car vous aussi, vous avez souffert, de la part de vos compatriotes, les mêmes persécutions qu’elles ont endurées de la part des Juifs ."
1TH.2.15,who killed the Lord Jesus and the prophets and also drove us out. They displease God and are hostile to everyone,"bishe Umwami Yesu n’abāvugishwa n’Imana, kandi natwe bāratwirukanye, ntibānezereje Imana, barwanya abantu bose;","Ce sont eux qui ont fait mourir le Seigneur Jésus et les prophètes. Ils nous ont persécutés nous-mêmes, ils ne se soucient nullement de plaire à Dieu et se montrent ennemis de tous les hommes."
1TH.2.16,in their effort to keep us from speaking to the Gentiles so that they may be saved. In this way they always heap up their sins to the limit. The wrath of God has come upon them at last.,batubuza kubarira abanyamahanga ngo bakire; na ntaryo buzuza ingero y’ivyaha vyabo. Arik’ uburake bububiriye kubamara rwose.,"Ils essaient, en effet, de nous empêcher d’annoncer la Parole aux non-Juifs pour que ceux-ci soient sauvés et ils portent ainsi à leur comble les péchés qu’ils ont toujours commis. Aussi la colère de Dieu a-t-elle fini par les atteindre."
1TH.2.17,"But, brothers and sisters, when we were orphaned by being separated from you for a short time (in person, not in thought), out of our intense longing we made every effort to see you.","Ariko twebge, bene Data, hamwe twatandukanywa namwe igihe gito ubg’ amaso, ariko si mu mutima, twarushirije kugira umwete wo kubonana namwe imbonankubone, tubafitiye inkumbu nyinshi:","En ce qui nous concerne, frères et sœurs, étant séparés de vous pour un temps – de corps mais non de cœur – nous avons fait beaucoup d’efforts pour vous revoir, car nous en avions le vif désir."
1TH.2.18,"For we wanted to come to you—certainly I, Paul, did, again and again—but Satan blocked our way.","kuko twagomba kuza i wanyu, mbere jewe Paulo kubigomba si rimwe ni kabiri kose, Satani akatubuza.","C’est pourquoi nous avons voulu aller chez vous – moi, Paul, je l’ai tenté à une et même deux reprises – mais Satan nous en a empêchés."
1TH.2.19,"For what is our hope, our joy, or the crown in which we will glory in the presence of our Lord Jesus when he comes? Is it not you?","Non’ ivyizigiro vyacu n’iki, cank’ umunezero, cank’ igitsibo co mu mutwe twirata? Mbega si mwebge, imbere y’Umwami wacu Yesu ah’ azozira?","N’êtes-vous pas, en effet, vous aussi, notre espérance, notre joie et la couronne dont nous serons fiers en présence de notre Seigneur Jésus au jour de sa venue ?"
1TH.2.20,"Indeed, you are our glory and joy.",Kukw ari mwebge cubahiro cacu n’umunezero wacu.,"Oui, c’est vous qui êtes notre gloire et notre joie !"
1TH.3.1,"So when we could stand it no longer, we thought it best to be left by ourselves in Athens.","Nuko tutagishoboye kwihangana, dushima gusigara twenyene muri Atenayi,","C’est pourquoi, nous n’avons plus supporté d’attendre davantage et nous avons préféré rester seuls à Athènes."
1TH.3.2,"We sent Timothy, who is our brother and co-worker in God’s service in spreading the gospel of Christ, to strengthen and encourage you in your faith,","dutuma Timoteyo, mwene Data, umukozi w’Imana agabura ubutumwa bgiza bga Kristo, ngw abakomeze abaremeshe ku vy’ ukwizera kwanyu,","Nous vous avons envoyé notre frère Timothée, qui collabore avec nous au service de Dieu dans l’annonce de l’Evangile de Christ. Nous l’avons chargé de vous affermir et de vous encourager dans votre foi,"
1TH.3.3,so that no one would be unsettled by these trials. For you know quite well that we are destined for them.,kugira ngo ntihagire uwo muri mwebge anyiganyizwa n’ayo marushwa: kuk’ ubganyu muzi yukw ar’ ico twashiriweho nyene.,afin que personne ne vienne à vaciller dans les détresses par lesquelles vous passez. Vous savez vous-mêmes qu’elles font partie de notre lot.
1TH.3.4,"In fact, when we were with you, we kept telling you that we would be persecuted. And it turned out that way, as you well know.","Kandi hamwe twari kumwe namwe, twababūriye yuko tutazobura kubabazwa; kandi ni ko vyābaye, murabizi.","Lorsque nous étions parmi vous, nous vous avions prévenus que nous aurions à souffrir de nombreuses détresses. Et c’est ce qui est arrivé, vous le savez bien."
1TH.3.5,"For this reason, when I could stand it no longer, I sent to find out about your faith. I was afraid that in some way the tempter had tempted you and that our labors might have been in vain.","Nanje ni co catumye ntuma iyo, bitakinkundiye kwihangana, kugira ngo mmenye ukwizera kwanyu, nikenga ko wa musukanyi yoba yarabasutse, natwe tukaba twaratamijwe n’ubusa.","Ainsi, ne pouvant supporter d’attendre davantage, j’ai envoyé Timothée pour prendre des nouvelles de votre foi. Je craignais que le Tentateur ne vous ait éprouvés au point de réduire à néant tout notre travail."
1TH.3.6,"But Timothy has just now come to us from you and has brought good news about your faith and love. He has told us that you always have pleasant memories of us and that you long to see us, just as we also long to see you.","Ariko none Timoteyo arashitse, avuye i wanyu, atuzaniye inkuru nziza y’ukwizera kwanyu n’urukundo rwanyu, kandi yuko mutwibuka neza imisi yose, mudukumbura mugomba kubonana natwe, nk’uko natwe tubakumbura.","Mais voici que Timothée vient de nous arriver de chez vous , il nous a rapporté de bonnes nouvelles de votre foi et de votre amour. Il nous a dit en particulier que vous conservez toujours un bon souvenir de nous et que vous désirez nous revoir autant que nous désirons vous revoir."
1TH.3.7,"Therefore, brothers and sisters, in all our distress and persecution we were encouraged about you because of your faith.","Ni co catumye bene Data, turemeshwa kubganyu n’ukwizera kwanyu, mu mubabaro wacu wose no mu marushwa.","Aussi, frères et sœurs, au milieu de nos angoisses et de nos détresses, vous nous avez réconfortés par la réalité de votre foi."
1TH.3.8,"For now we really live, since you are standing firm in the Lord.","Kuko none turiho, asangwa muhagaze mu Mwami.","Oui, maintenant, nous nous sentons revivre, puisque vous tenez bon dans votre vie avec le Seigneur."
1TH.3.9,How can we thank God enough for you in return for all the joy we have in the presence of our God because of you?,"N’ishimwe ki twoshobora kwishura Imana kubganyu, kubg’ umunezero wose tubanezererwa imbere y’Imana yacu?","Comment, en réponse, pourrions-nous assez remercier notre Dieu pour vous, pour toute la joie que vous nous donnez devant lui ?"
1TH.3.10,Night and day we pray most earnestly that we may see you again and supply what is lacking in your faith.,"Dusenga cane ijoro n’umurango kugira ngo twibonanire namwe imbonankubone, tunonosore ivyasigaye ku kwizera kwanyu.","C’est pourquoi, nuit et jour, nous lui demandons avec instance de nous accorder de vous revoir et de compléter ce qui manque à votre foi ."
1TH.3.11,Now may our God and Father himself and our Lord Jesus clear the way for us to come to you.,"Non’ Imana yacu ubgayo, ni yo Data wa twese, n’Umwami wacu Yesu, agorore inzira yacu yo kuza iyo.",Que Dieu notre Père lui-même et notre Seigneur Jésus aplanissent notre chemin jusqu’à vous.
1TH.3.12,"May the Lord make your love increase and overflow for each other and for everyone else, just as ours does for you.","Namwe Umwami wacu abagwirize, abasagirize urukundo mukundana, no gukunda abandi bose, nk’uko natwe tumeze kuri mwebge:","Que le Seigneur vous remplisse, jusqu’à en déborder, d’amour les uns pour les autres et envers tous les hommes, à l’exemple de l’amour que nous vous portons."
1TH.3.13,May he strengthen your hearts so that you will be blameless and holy in the presence of our God and Father when our Lord Jesus comes with all his holy ones.,"kugira ngw aremeshe imitima yanyu, ntigire umugayo, ibe iyera imbere y’Imana yacu ni yo Data wa twese, iz’ isangwe irtyo ah’ Umwami wacu Yesu azozananira n’abera biwe bose.",Qu’il affermisse ainsi votre cœur pour que vous soyez saints et irréprochables devant Dieu notre Père au jour où notre Seigneur Jésus-Christ viendra avec tous ses saints anges .
1TH.4.1,"As for other matters, brothers and sisters, we instructed you how to live in order to please God, as in fact you are living. Now we ask you and urge you in the Lord Jesus to do this more and more.","Nuko bene Data, ibisigaye, turabinginga tubahanūra mu Mwami Yesu, nk’uko mwize kuri twebge ingene mukwiye kugenda no kunezereza Imana (kandi ni ko mugenda), murushirize cane kugenza murtyo.","Enfin, frères et sœurs, vous avez appris de nous comment vous devez vous conduire pour plaire à Dieu, et vous vous conduisez déjà ainsi. Mais, nous vous le demandons, et nous vous le recommandons à cause de votre union avec le Seigneur Jésus : faites toujours plus de progrès dans ce domaine."
1TH.4.2,For you know what instructions we gave you by the authority of the Lord Jesus.,Murazi ivyagezwe twahawe n’Umwami Yesu kubabarira ivy’ ari vyo.,Car vous connaissez les instructions que nous vous avons données de la part du Seigneur Jésus.
1TH.4.3,It is God’s will that you should be sanctified: that you should avoid sexual immorality;,"Ico Imana igomba, n’ukwezwa kwanyu, ko mwirinda ubushakanyi;","Ce que Dieu veut, c’est que vous deveniez toujours plus saints : que vous vous absteniez de toute immoralité ;"
1TH.4.4,"that each of you should learn to control your own body in a way that is holy and honorable,","kugira ng’ umuntu wese muri mwebge amenye kuganziriza uwiwe mubiri mu kwezwa no mu kuwubaha,","que chacun de vous sache gagner une parfaite maîtrise de son corps pour vivre dans la sainteté et l’honneur,"
1TH.4.5,"not in passionate lust like the pagans, who do not know God;","atari mu buryo bgo kwāngāza umutima mu vyifuzo, nk’ukw abanyamahanga batazi Imana bagira;","sans se laisser dominer par des passions déréglées, comme le font les païens qui ne connaissent pas Dieu ."
1TH.4.6,"and that in this matter no one should wrong or take advantage of a brother or sister. The Lord will punish all those who commit such sins, as we told you and warned you before.","ng’umuntu wese ntarenge ibikwiye, kandi ntagunge mwene Data wundi kur’ ivyo, kuk’ Umwami wacu ar’ umuhōzi kur’ ivyo vyose, nk’uko twababūriye tubishimikiye.","Qu’ainsi personne ne cause du tort à son frère ou sa sœur dans ce domaine en portant atteinte à ses droits. Dieu, en effet, fait justice de toute faute de ce genre : nous vous l’avons déjà dit et nous vous en avons avertis."
1TH.4.7,"For God did not call us to be impure, but to live a holy life.","Kukw Imana itāduhamagariye guhumana, ariko yaduhamagariye kwezwa.",Car Dieu ne nous a pas appelés à nous adonner à des pratiques dégradantes mais à vivre d’une manière sainte.
1TH.4.8,"Therefore, anyone who rejects this instruction does not reject a human being but God, the very God who gives you his Holy Spirit.","Ni co gituma ūvyanka ataba yanse umuntu arikw aba yanse Imana, kand’ ari yo ibaha Mpwemu wayo Yera.","Celui donc qui rejette cet enseignement rejette, non pas un homme, mais Dieu qui vous donne son Esprit Saint."
1TH.4.9,"Now about your love for one another we do not need to write to you, for you yourselves have been taught by God to love each other.","Arikw ivyo gukunda bene Data ntimurinda kuvyandikirwa, kuk’ ubganyu mwigishijwe n’Imana gukundana;","Concernant l’amour fraternel, vous n’avez pas besoin d’instructions écrites, car Dieu vous a lui-même appris à vous aimer mutuellement."
1TH.4.10,"And in fact, you do love all of God’s family throughout Macedonia. Yet we urge you, brothers and sisters, to do so more and more,",kandi ni ko nyene mugiriranira na bene Data bose b’i Makedoniya hose. Ariko bene Data turabahanūra ngo murushirize kugira rwinshi.,"C’est ce que vous faites envers tous les frères et sœurs de la Macédoine entière. Mais nous vous invitons, frères et sœurs, à faire toujours plus de progrès"
1TH.4.11,"and to make it your ambition to lead a quiet life: You should mind your own business and work with your hands, just as we told you,","Kandi mushishikare kwiyorosha, no gukora ivyanyu, no gukoresha amaboko yanyu, nk’uko twababariye,","en mettant votre point d’honneur à vivre dans la paix, à vous occuper chacun de ses propres affaires, et à gagner votre vie par votre propre travail, comme nous vous l’avons déjà recommandé ,"
1TH.4.12,so that your daily life may win the respect of outsiders and so that you will not be dependent on anybody.,"kugira ngo mugendane ingeso nziza ku bo hanze, kandi mutagira ico mukennye.",afin de vous conduire d’une manière respectable aux yeux de ceux qui sont en dehors de la famille de Dieu ; ainsi vous ne dépendrez de personne.
1TH.4.13,"Brothers and sisters, we do not want you to be uninformed about those who sleep in death, so that you do not grieve like the rest of mankind, who have no hope.","Ariko bene Data, ntitugomba ko muyoberwa ivy’ abasinzira itiro ry’urupfu, ngo ntimubabare nka ba bandi badafise ivyizigiro.","Nous ne voulons pas, frères et sœurs, vous laisser dans l’ignorance au sujet de ceux qui sont décédés, afin que vous ne soyez pas tristes de la même manière que le reste des hommes, qui n’ont pas d’espérance."
1TH.4.14,"For we believe that Jesus died and rose again, and so we believe that God will bring with Jesus those who have fallen asleep in him.","Uko twizera yuko Yesu yapfuye akazuka, abe ari ko twizera yukw abāsinziririye muri Yesu, Imana izobazanana na we.","En effet, puisque nous croyons que Jésus est mort et ressuscité, nous croyons aussi que Dieu ramènera par Jésus et avec lui ceux qui sont morts ."
1TH.4.15,"According to the Lord’s word, we tell you that we who are still alive, who are left until the coming of the Lord, will certainly not precede those who have fallen asleep.","Iki ni co tubabgira, n’ijambo ry’Umwami twashikirijwe, yuko twebge abazoba bakiriho, dusigaye gushitsa ku kuza kw’Umwami wacu, tutazokwitangira imbere y’abasinziriye na gatoya.","Car voici ce que nous vous déclarons d’après une parole du Seigneur : nous qui serons restés en vie au moment où le Seigneur viendra, nous ne précéderons pas ceux qui sont morts."
1TH.4.16,"For the Lord himself will come down from heaven, with a loud command, with the voice of the archangel and with the trumpet call of God, and the dead in Christ will rise first.","Kuk’ Umwami wacu ubgiwe azoza, amanutse avuye mw ijuru, aranguruye ijwi rirenga, hamwe n’akāmo k’umumarayika mukuru, n’inzamba y’Imana. Maz’ abapfiriye muri Kristo ni bo bazobanza kuzuka;","En effet, au signal donné, sitôt que la voix de l’archange et le son de la trompette divine retentiront, le Seigneur lui-même descendra du ciel, et ceux qui sont morts unis à Christ ressusciteront en premier lieu."
1TH.4.17,"After that, we who are still alive and are left will be caught up together with them in the clouds to meet the Lord in the air. And so we will be with the Lord forever.","maze natwe abazoba bakiriho, dusigaye, tuzoca duteruranwa na bo mu bicu, dusanganirire Umwami mu kirēre. Ni ho tuzokwama tubana n’Umwami.","Ensuite, nous qui serons restés en vie à ce moment-là, nous serons enlevés ensemble avec eux, dans les nuées, pour rencontrer le Seigneur dans les airs. Ainsi nous serons pour toujours avec le Seigneur."
1TH.4.18,Therefore encourage one another with these words.,Nuko mwiruranishe ayo majambo.,Encouragez-vous donc mutuellement par ces paroles.
1TH.5.1,"Now, brothers and sisters, about times and dates we do not need to write to you,","Ariko bene Data, ivy’ ibihe n’imisi ntimurinda kuvyandikirwa.","Quant à l’époque et au moment de ces événements, vous n’avez pas besoin, frères et sœurs, qu’on vous écrive à ce sujet :"
1TH.5.2,for you know very well that the day of the Lord will come like a thief in the night.,Kuk’ ubganyu muzi neza yuk’ umusi w’Umwami wacu uzoza nk’ukw igisuma kiza mw ijoro.,vous savez fort bien vous-mêmes que le jour du Seigneur viendra de façon aussi inattendue qu’un voleur en pleine nuit .
1TH.5.3,"While people are saying, “Peace and safety,” destruction will come on them suddenly, as labor pains on a pregnant woman, and they will not escape.","Aho bazoba bavuga, bati Har’ amahoro, nta nkomanzi; ni ho uguhona kuzobazako giturumbuka, nk’ukw ibise biza ku mugore akuriwe, kandi ntibazokwikiza na gatoya.","Lorsque les gens diront : « Paix et sécurité ! », alors la ruine fondra subitement sur eux, comme les douleurs saisissent la femme enceinte, et aucun n’échappera."
1TH.5.4,"But you, brothers and sisters, are not in darkness so that this day should surprise you like a thief.","Ariko mweho, bene Data, ntimuri mu mwiza, ng’uwo musi ubūbīre nk’igisuma:","Mais vous, frères et sœurs, vous n’êtes pas dans les ténèbres pour que le jour du Seigneur vous surprenne comme un voleur."
1TH.5.5,You are all children of the light and children of the day. We do not belong to the night or to the darkness.,kuko mwese mur’ abana b’umuco n’abana b’umurango. Ntitur’ ab’ ijoro cank’ ab’ umwiza.,"Car vous êtes tous enfants de la lumière, enfants du jour. Nous n’appartenons ni à la nuit ni aux ténèbres."
1TH.5.6,"So then, let us not be like others, who are asleep, but let us be awake and sober.","Nuko rero ntidusinzire nka ba bandi, ariko twame tugavye, twirinde ibiboreza.","Ne dormons donc pas comme le reste des hommes, mais restons vigilants et faisons preuve de modération."
1TH.5.7,"For those who sleep, sleep at night, and those who get drunk, get drunk at night.","Kukw abasinzira basinzira mw ijoro, n’ababorerwa baborerwa mw ijoro.","Ceux qui dorment, dorment la nuit, et ceux qui s’enivrent, s’enivrent la nuit."
1TH.5.8,"But since we belong to the day, let us be sober, putting on faith and love as a breastplate, and the hope of salvation as a helmet.","Ariko tweho, ko tur’ ab’ umurango, twirinde ibiboreza, twambaye icuma gikīngīra igikiriza c’ukwizera n’urukundo, kandi twambaye nk’inkofero ukwizigira agakiza.","Mais nous qui sommes enfants du jour, faisons preuve de modération : revêtons-nous de la cuirasse de la foi et de l’amour, et mettons le casque de l’espérance du salut ."
1TH.5.9,For God did not appoint us to suffer wrath but to receive salvation through our Lord Jesus Christ.,"Kukw Imana itādushiriyeho kuturakira, ariko yadushiriyeho guheshwa agakiza n’Umwami wacu Yesu Kristo,","Car Dieu ne nous a pas destinés à connaître sa colère, mais à posséder le salut par notre Seigneur Jésus-Christ :"
1TH.5.10,"He died for us so that, whether we are awake or asleep, we may live together with him.","ni we yadupfiriye kugira ngo tubaneho na we, ar’ iyo turi maso canke dusinziriye itiro ry’urupfu.","il est mort pour nous afin que, vivants ou morts, nous entrions ensemble, avec lui, dans la vie."
1TH.5.11,"Therefore encourage one another and build each other up, just as in fact you are doing.","Nuko muhanūrane, mukomezanye, nk’uko mubikora nyene.","C’est pourquoi encouragez-vous les uns les autres et aidez-vous mutuellement à grandir dans la foi, comme vous le faites déjà."
1TH.5.12,"Now we ask you, brothers and sisters, to acknowledge those who work hard among you, who care for you in the Lord and who admonish you.","Ariko bene Data, turabinginga, mumenye abakora muri mwebge bagatama, babaganza mu Mwami wacu, bakabahanūra,","Nous vous demandons, frères et sœurs, d’apprécier ceux qui travaillent parmi vous, qui vous dirigent au nom du Seigneur et qui vous avertissent."
1TH.5.13,Hold them in the highest regard in love because of their work. Live in peace with each other.,mububahe rwose mu rukundo kubg’ igikorwa cabo. Mubane amahoro.,Témoignez-leur une grande estime et de l’affection à cause de leur travail. Vivez en paix entre vous.
1TH.5.14,"And we urge you, brothers and sisters, warn those who are idle and disruptive, encourage the disheartened, help the weak, be patient with everyone.","Kandi turabahanūra, bene Data, muhubūre abasaragurika, muremeshe abarandutse imitima, muramire abanyantege nke, mwihanganire bose.","Nous vous le recommandons, frères et sœurs : avertissez ceux qui mènent une vie déréglée, réconfortez ceux qui sont découragés, soutenez les faibles, soyez patients envers tous."
1TH.5.15,"Make sure that nobody pays back wrong for wrong, but always strive to do what is good for each other and for everyone else.","Mwirinde, ntihagire umuntu yīhōra uwundi ikibi yamugiriye, ariko mwame mukurikira iciza mu vyo mugiriranira no mu vyo mugirira abandi bose.","Veillez à ce que personne ne rende le mal pour le mal mais, en toute occasion, recherchez le bien, dans vos rapports mutuels comme envers tous les hommes."
