,0,1,2
1TI.1.11,"that conforms to the gospel concerning the glory of the blessed God, which he entrusted to me.","gukurikira ubutumwa bg’ubgiza bg’Imana ishemagizwa, ubgo najejwe.",Cet enseignement est conforme à l’Evangile qui m’a été confié et qui révèle la gloire du Dieu bienheureux.
1TI.1.12,"I thank Christ Jesus our Lord, who has given me strength, that he considered me trustworthy, appointing me to his service.","Ndashimira Kristo Yesu Umwami wacu yabinshoboje, kuko yanyiyumviriye ko nd’uwo kwizigirwa, akampa ubusuku:","Je suis reconnaissant envers celui qui m’a rendu capable de remplir cette tâche, Jésus-Christ, notre Seigneur. En effet, il m’a accordé sa confiance en me choisissant pour ce service,"
1TI.1.13,"Even though I was once a blasphemer and a persecutor and a violent man, I was shown mercy because I acted in ignorance and unbelief.",naho nabanje kumurogotako no kumuhīga no kumwambika ibara. Ariko naragiriwe ikigongwe kuko nabikoze ntabizi ntarizera;,"moi qui, autrefois, l’ai offensé, persécuté et insulté. Mais il a été compatissant envers moi car j’agissais par ignorance, puisque je n’avais pas la foi."
1TI.1.14,"The grace of our Lord was poured out on me abundantly, along with the faith and love that are in Christ Jesus.","kand’ ubuntu bg’Umwami wacu bgiyongeranya kuri jewe, bo n’ukwizera n’urukundo rubonerwa muri Kristo Yesu.","Dans la surabondance de sa grâce, notre Seigneur a fait naître en moi la foi et l’amour que l’on trouve dans l’union avec Jésus-Christ."
1TI.1.15,Here is a trustworthy saying that deserves full acceptance: Christ Jesus came into the world to save sinners—of whom I am the worst.,"Iri jambo n’iryo kwizerwa, rikwiye kwemerwa rwose, yuko Kristo Yesu yazanywe mw isi no gukiza abanyavyaha: muri bo jewe nd’agahebuza.","La parole que voici est certaine, elle mérite d’être reçue sans réserve : « Jésus-Christ est venu dans ce monde pour sauver des pécheurs. » Je suis, pour ma part, l’exemple type d’entre eux."
1TI.1.16,"But for that very reason I was shown mercy so that in me, the worst of sinners, Christ Jesus might display his immense patience as an example for those who would believe in him and receive eternal life.","Ariko, icatumye ngirirwa ikigongwe n’ukugira ngo Yesu Kristo yerekanire muri jewe gahebuza, ukwihangana kwiwe kwose, mbe icitegererezo c’abazomwizera bakaronka ubugingo budashira.","Mais Dieu a été compatissant envers moi pour cette raison : Jésus-Christ a voulu, en moi, l’exemple type des pécheurs, montrer toute l’étendue de sa patience, pour que je serve d’exemple à ceux qui croiraient en lui pour accéder à la vie éternelle."
1TI.1.17,"Now to the King eternal, immortal, invisible, the only God, be honor and glory for ever and ever. Amen.","Umwami ahoraho, adapfa, ataboneka, ari we Mana imwe yonyene, igitinyiro n’icubahiro bibe ivyayo, ibihe bitazoshira. Amen.","Au Roi éternel, immortel, invisible, au seul Dieu, soient honneur et gloire pour l’éternité. Amen !"
1TI.1.18,"Timothy, my son, I am giving you this command in keeping with the prophecies once made about you, so that by recalling them you may fight the battle well,","Iri bgirizwa ndariguhaye, mwana wanje Timoteyo, nk’ukw abavugishwa n’Imana bākuvuzeko ubga mbere, ng’ ufashwe na vyo kurwana intambara nziza,","Timothée, mon enfant, voici le conseil que je t’adresse en accord avec les prophéties prononcées autrefois à ton sujet : en t’appuyant sur ces paroles, combats le bon combat"
1TI.1.19,"holding on to faith and a good conscience, which some have rejected and so have suffered shipwreck with regard to the faith.","ugumye ukwizera, ufise umutima utarimw’ ijwi rikwagiriza ikibi; iryo bamwe bāshibuye bakamera nk’ubgato busāvye mu vy’ ukwizera.",avec foi et avec cette bonne conscience dont certains se sont écartés au point que leur foi a fait naufrage.
1TI.1.20,"Among them are Hymenaeus and Alexander, whom I have handed over to Satan to be taught not to blaspheme.","Mur’ abo, umwe ni Humenayo na Alekisandero, abo nahaye Satani, kugira ngo bibigishe kutarogota.",Parmi eux se trouvent Hyménée et Alexandre que j’ai livrés à Satan pour qu’ils apprennent à ne plus blasphémer.
1TI.2.1,"I urge, then, first of all, that petitions, prayers, intercession and thanksgiving be made for all people—","Irya mbere y’ibindi vyose, ndabahanūra kwingingira abantu bose no kubasengera no kubasabira no kubashimira Imana:","Je recommande en tout premier lieu que l’on adresse à Dieu des demandes, des prières, des supplications et des remerciements pour tous les hommes."
1TI.2.2,"for kings and all those in authority, that we may live peaceful and quiet lives in all godliness and holiness.","kandi cane‐cane abami n’abashizwe hejuru bose, kugira ngo twame mu mahoro dutekereje, twubaha Imana tur’ inyankamugayo rwose.","Que l’on prie pour les rois et pour tous ceux qui sont au pouvoir, afin que nous puissions mener, à l’abri de toute violence et dans la paix, une vie qui exprime, dans tous ses aspects, notre piété et qui commande le respect."
1TI.2.3,"This is good, and pleases God our Savior,","Ivyo ni vyo vyiza vyemerwa mu nyonga z’Imana Umukiza wacu,","Voilà ce qui est bien devant Dieu, notre Sauveur, ce qu’il approuve."
1TI.2.4,who wants all people to be saved and to come to a knowledge of the truth.,igomba kw abantu bose bakizwa bagashika ku kumenya ivy’ ukuri.,Car il veut que tous les hommes soient sauvés et parviennent à la connaissance de la vérité.
1TI.2.5,"For there is one God and one mediator between God and mankind, the man Christ Jesus,","Kuko har’ Imana imwe, kandi har’ Umuhūza umwe w’Imana n’abantu, na we nyene n’umuntu, ni Kristo Yesu,","En effet, il y a un seul Dieu, et de même aussi un seul médiateur entre Dieu et les hommes, un homme : Jésus-Christ."
1TI.2.6,who gave himself as a ransom for all people. This has now been witnessed to at the proper time.,"yitanze kw incungu ya bose. Kand’ ivyo bishingirwe intahe mu bihe vyavyo,",Il a offert sa vie en rançon pour tous. Tel est le témoignage qui a été rendu au moment voulu.
1TI.2.7,"And for this purpose I was appointed a herald and an apostle—I am telling the truth, I am not lying—and a true and faithful teacher of the Gentiles.","ni co nashiriweho kuba umusiguzi n’intumwa (mvuze ukuri, simbeshe) n’umwigisha wo kwigisha abanyamahanga ukwizera n’ivy’ ukuri.","C’est pour publier ce témoignage que j’ai été institué prédicateur et apôtre (je dis la vérité, je ne mens pas), pour enseigner aux non-Juifs ce qui concerne la foi et la vérité."
1TI.2.8,"Therefore I want the men everywhere to pray, lifting up holy hands without anger or disputing.","Nuko ndagomba kw abagabo basenga hose, batarika amaboko yera, bataratse, batagira ibihāri.","C’est pourquoi je veux qu’en tout lieu les hommes prient en élevant vers le ciel des mains pures, sans colère ni esprit de dispute."
1TI.2.9,"I also want the women to dress modestly, with decency and propriety, adorning themselves, not with elaborate hairstyles or gold or pearls or expensive clothes,","Kandi n’abagore nyene, ndagomba ko bambara imyambaro biberanye, bagendane isoni badahugumba kandi badashazisha gutsiba umushatsi, cank’ izahabu, cank’ imaragarita, cank’ impuzu z’igiciro kinini,","Je veux que les femmes agissent de même, en s’habillant décemment, avec discrétion et simplicité. Qu’elles ne se parent pas d’une coiffure recherchée, d’or, de perles ou de toilettes somptueuses,"
1TI.2.10,"but with good deeds, appropriate for women who profess to worship God.","ariko bashazishe ibikorwa vy’ingeso nziza, nk’uko bikwiye abagore bavuga yuko bubaha Imana.","mais plutôt d’œuvres bonnes, comme il convient à des femmes qui déclarent vivre pour Dieu."
1TI.2.11,A woman should learn in quietness and full submission.,Umugore yige atekereje agamburuka rwose.,Que la femme reçoive l’instruction dans un esprit de paix et de parfaite soumission.
1TI.2.12,I do not permit a woman to teach or to assume authority over a man; she must be quiet.,"Ariko sinkundira umugore ko yigisha canke kw aganza umugabo, arikw atekereze.","Je ne permets pas à une femme d’enseigner, ni de prendre autorité sur l’homme. Qu’elle garde plutôt une attitude paisible."
1TI.2.13,"For Adam was formed first, then Eve.","Kuko Adamu ari we yabanje kuremwa, hanyuma Eva.","En effet, Adam fut créé le premier, Eve ensuite."
1TI.2.14,And Adam was not the one deceived; it was the woman who was deceived and became a sinner.,"Kandi Adamu si we yahenzwe, arik’ umugore ni we yahenzwe, agwa mu bicumuro.","Ce n’est pas Adam qui a été détourné de la vérité, c’est la femme, et elle a désobéi au commandement de Dieu,"
1TI.2.15,"But women will be saved through childbearing—if they continue in faith, love and holiness with propriety.","Yamar’ azokizwa kubg’ ukuvyara, ni bashishikara kwizera no kugira urukundo no kwezwa, bifatanye no kudahugumba.","mais elle sera sauvée grâce à sa descendance . Quant aux femmes, elles seront sauvées si elles persévèrent dans la foi, dans l’amour, et dans une vie sainte en gardant en tout le sens de la mesure."
1TI.3.1,Here is a trustworthy saying: Whoever aspires to be an overseer desires a noble task.,"Iri jambo n’iryo kwizerwa: umuntu ni yagomba kuzezwa ishengero, aba yifuje igikorwa ciza.",« Celui qui aspire à être un dirigeant dans l’Eglise désire une belle tâche. » Cette parole est certaine.
1TI.3.2,"Now the overseer is to be above reproach, faithful to his wife, temperate, self-controlled, respectable, hospitable, able to teach,","Nuk’ umuzezwashengero akwiye kutabak’ umugayo, kand’ akwiye kuba umugabo afise umugore umwe gusa; abe ūtarenza urugero, adahugumba, aganza ingeso ziwe, akunda gutanga indāro, afise ubgenge bgo kwigisha,","Il faut toutefois que le dirigeant soit un homme irréprochable : mari fidèle à sa femme , faisant preuve de modération, réfléchi et vivant de façon convenable. Qu’il soit hospitalier et capable d’enseigner."
1TI.3.3,"not given to drunkenness, not violent but gentle, not quarrelsome, not a lover of money.","atar’ umunoho wa vino, cank’ umusinzi, arikw abe umugwaneza, atitoraguza, atar’ inkunzi y’amahera,","Il ne doit pas être buveur ni querelleur, mais au contraire aimable, pacifique et désintéressé."
1TI.3.4,"He must manage his own family well and see that his children obey him, and he must do so in a manner worthy of full respect.","aganza neza abo mu rugo rwiwe, abana biwe bamwumvira, yanka umugayo wose.","Qu’il dirige bien sa famille et maintienne ses enfants dans l’obéissance, en toute dignité."
1TI.3.5,"(If anyone does not know how to manage his own family, how can he take care of God’s church?)",(Ūtazi kuganza abo mu rugo rwiwe yoshobora ate kuzigama ishengero ry’Imana?),"Car, comment un homme qui ne dirige pas bien sa famille, serait-il qualifié pour prendre soin de l’Eglise de Dieu ?"
1TI.3.6,"He must not be a recent convert, or he may become conceited and fall under the same judgment as the devil.","Kandi ntakwiye kuba muto mu kwizera, kugira ngo ntiyikakishe, ngw atembe, agacirwakw iteka wa Murwanizi yaciriweko.","Que ce ne soit pas un converti de fraîche date, de peur qu’il se laisse aveugler par l’orgueil et tombe sous la même condamnation que le diable ."
1TI.3.7,"He must also have a good reputation with outsiders, so that he will not fall into disgrace and into the devil’s trap.","Kand’ akwiye gushingirwa intahe neza n’abo hanze, kugira ngo ntatembere mu mugayo no mu mutego wa wa Murwanizi.","Enfin, il doit aussi jouir d’une bonne réputation parmi ceux qui ne font pas partie de la famille de Dieu afin de ne pas s’exposer au mépris public et de ne pas tomber dans les pièges du diable."
1TI.3.8,"In the same way, deacons are to be worthy of respect, sincere, not indulging in much wine, and not pursuing dishonest gain.","Kandi n’abakozi b’ishengero na bo nyene, bakwiye kuba inyankamugayo batavuga indimi zibiri, kandi ntibabe abatwawe na vino nyinshi, cank’ abifuza inyungu mbi.","Il en va de même des diacres . Ils doivent inspirer le respect : qu’ils soient des hommes de parole, sans penchant pour la boisson ni pour le gain malhonnête."
1TI.3.9,They must keep hold of the deep truths of the faith with a clear conscience.,"Ariko bagumye ibanga ry’ukwizera, bafise imitima itarimw’ ijwi ribāgiriza ikibi.",Ils doivent garder avec une bonne conscience la vérité révélée de la foi.
1TI.3.10,"They must first be tested; and then if there is nothing against them, let them serve as deacons.","Kand’ abo babanze kugezwa, maze ni batābonekak’ umugayo babone gukora igikorwa c’ibango ryabo.","Il faut qu’eux aussi soient d’abord soumis à examen. Ensuite, si on n’a rien à leur reprocher, ils accompliront leur service."
1TI.3.11,"In the same way, the women are to be worthy of respect, not malicious talkers but temperate and trustworthy in everything.","N’abagore nyene babe inyankamugayo, batarementaniriza abandi, batarenza urugero, bizigirwa muri vyose.",Il en va de même pour les diaconesses : elles doivent inspirer le respect : qu’elles ne soient pas médisantes ; qu’elles fassent preuve de modération et soient dignes de confiance dans tous les domaines.
1TI.3.12,A deacon must be faithful to his wife and must manage his children and his household well.,"Umukozi w’ishengero wese abe umugabo afise umugore umwe gusa, aganza neza abana biwe n’abo mu rugo rwiwe.",Que les diacres soient des maris fidèles ; qu’ils assument bien leurs responsabilités à l’égard de leurs enfants et de leur famille.
1TI.3.13,Those who have served well gain an excellent standing and great assurance in their faith in Christ Jesus.,Kukw abākoze neza ico gikorwa c’ibango ryabo bīronkera igishingo ciza n’ubushizi bg’amanga bginshi mu kwizera Kristo Yesu.,Car ceux qui remplissent bien leur ministère acquièrent une situation respectée et une grande assurance dans la foi en Jésus-Christ.
1TI.3.14,"Although I hope to come to you soon, I am writing you these instructions so that,","Nkwandikiye ivyo, nizigiye ko nzoza i wawe vuba:",J’ai bon espoir de venir te rejoindre très bientôt ; je t’écris cependant tout cela
1TI.3.15,"if I am delayed, you will know how people ought to conduct themselves in God’s household, which is the church of the living God, the pillar and foundation of the truth.","ariko ni naba ngitevye n’ukugira ng’uz’ umenye uko bikwiye kugenzwa mu ngoro y’Imana, ni yo shengero ry’Imana nzima, vyongeye ni yo nkingi ishigikiye ukuri.","afin que, si ma venue devait être retardée, tu saches, en attendant, comment on doit se comporter dans la famille de Dieu, c’est-à-dire dans l’Eglise du Dieu vivant. Cette Eglise est une colonne qui proclame la vérité, un lieu où elle est fermement établie ."
1TI.3.16,"Beyond all question, the mystery from which true godliness springs is great: He appeared in the flesh, was vindicated by the Spirit, was seen by angels, was preached among the nations, was believed on in the world, was taken up in glory.","Nta wuhakana yukw ibanga ryo kwubaha Imana ridahambaye cane, n’iri: umwe yerekanywe afise umubiri, akaboneka kw ar’ umugororotsi mu mpwemu, akabonwa n’abamarayika, akamenyekanishwa mu banyamahanga, akizererwa mw isi, akadūzwa agahabga ubgiza.","Voici ce que nous reconnaissons ensemble : – il est grand le secret du plan de Dieu, Christ, qui fait l’objet de notre foi. Il s’est révélé ╵comme un être humain, et, déclaré juste ╵par le Saint-Esprit, il a été vu ╵par les anges. Il a été proclamé ╵parmi les non-Juifs. On a cru en lui ╵dans le monde entier. Il a été élevé ╵dans la gloire."
1TI.4.1,The Spirit clearly says that in later times some will abandon the faith and follow deceiving spirits and things taught by demons.,"Ariko Mpwemu avuga avyeruye yuko mu bihe bizoza bamwe bazota ivyizerwa, bagashira umutima ku vy’ impwemu zizimiza no ku vy’ inyigisho z’abadayimoni,","Cependant, l’Esprit déclare clairement que, dans les derniers temps, plusieurs se détourneront de la foi parce qu’ils s’attacheront à des esprits trompeurs et à des enseignements inspirés par des démons."
1TI.4.2,"Such teachings come through hypocritical liars, whose consciences have been seared as with a hot iron.","bavugisha uburyarya bg’abanyabinyoma, bokejwe icapa mu mitima yabo ibāgiriza ikibi,",Ils seront séduits par l’hypocrisie de prédicateurs de mensonge dont la conscience est comme marquée au fer rouge .
1TI.4.3,"They forbid people to marry and order them to abstain from certain foods, which God created to be received with thanksgiving by those who believe and who know the truth.","baziza kwābīrana, baziza n’ivyo kurya, kand’ ari vyo Imana yaremye kugira ngw abizera, bakamenya ivy’ ukuri, babirye bashima.","Ces gens-là interdiront le mariage , et exigeront que l’on s’abstienne de certains aliments, alors que Dieu a créé toutes choses pour que les croyants, ceux qui connaissent la vérité, en jouissent avec reconnaissance."
1TI.4.4,"For everything God created is good, and nothing is to be rejected if it is received with thanksgiving,","Ico Imana yaremye cose ni ciza, ntiharimw’ ico gutabga, iyo cakiriwe n’ūshima:","En effet, tout ce que Dieu a créé est bon, rien n’est à rejeter, pourvu que l’on remercie Dieu en le prenant."
1TI.4.5,because it is consecrated by the word of God and prayer.,kuko kiba gihezagiwe n’ijambo ry’Imana no gusenga.,Car tout ce qu’il a créé est saint lorsqu’on l’utilise conformément à sa Parole et avec prière.
1TI.4.6,"If you point these things out to the brothers and sisters, you will be a good minister of Christ Jesus, nourished on the truths of the faith and of the good teaching that you have followed.","Ni wibutsa bene Data ivyo, uzoba ur’ umukozi mwiza wa Kristo Yesu, yarerewe mu majambo y’ukwizera n’ay’ inyigisho nziza wakurikiye.","Expose cela aux frères et sœurs, et tu seras un bon serviteur de Jésus-Christ, te nourrissant des paroles de la foi et du bon enseignement que tu as fidèlement suivi."
1TI.4.7,"Have nothing to do with godless myths and old wives’ tales; rather, train yourself to be godly.",Arikw imigani ihumanya n’iy’ abakecuru ntuyemere. Wimenyereze kwubaha Imana;,Mais rejette les récits absurdes et contraires à la foi. Entraîne-toi plutôt à rester attaché à Dieu.
1TI.4.8,"For physical training is of some value, but godliness has value for all things, holding promise for both the present life and the life to come.","kuko kwimenyereza kw’umubiri kugira ikimazi kuri bike, ariko kwubaha Imana kugira ikimazi kuri vyose, kuko kuzana isezerano ry’ubugingo bga none n’ubuzoza.","L’exercice physique est utile à peu de choses. La piété, elle, est utile à tout puisqu’elle possède la promesse de la vie pour le présent et pour l’avenir."
1TI.4.9,This is a trustworthy saying that deserves full acceptance.,Iryo jambo n’iryo kwizerwa rikwiye kwemerwa rwose.,C’est là une parole certaine et qui mérite d’être reçue sans réserve.
1TI.4.10,"That is why we labor and strive, because we have put our hope in the living God, who is the Savior of all people, and especially of those who believe.","Kukw igituma dutama tukāma mu ntambara ar’ uko twizigiye Imana nzima, ni yo Mukiza w’abantu bose, cane‐cane w’abizera.","En effet, si nous nous donnons du mal, et si nous luttons, c’est parce que nous avons mis notre espérance dans le Dieu vivant qui est le sauveur de tous les hommes, et, au plus haut point , de ceux qui croient en lui."
1TI.4.11,Command and teach these things.,Wame ubgiriza ivyo kand’ uvyigisha.,C’est là ce qu’il te faut recommander et enseigner.
1TI.4.12,"Don’t let anyone look down on you because you are young, but set an example for the believers in speech, in conduct, in love, in faith and in purity.","Ntihakagire ūkugayira ubusore, arik’ ubere abizera icitegererezo mu vy’uvuga, no mu ngeso zawe, no mu rukundo, no mu kwizera, no ku mutima utanduye.","Que personne ne te méprise pour ton jeune âge , mais efforce-toi d’être un modèle pour les croyants par tes paroles, ta conduite, ton amour, ta foi et ta pureté."
1TI.4.13,"Until I come, devote yourself to the public reading of Scripture, to preaching and to teaching.",Gushitsa aho nzozira wame ugira umwete wo gusomera abantu no kubahanūra no kubigisha.,"En attendant ma venue, consacre-toi à la lecture publique des Ecritures , à la prédication et à l’enseignement."
1TI.4.14,"Do not neglect your gift, which was given you through prophecy when the body of elders laid their hands on you.","Ntiwanjanjwe ku ngabire iri muri wewe, imwe waheshwa n’ivy’ abavugishwa n’Imana mu kurambikwakw ibiganza vy’abakuru.","Ne néglige pas le don qui t’a été fait par grâce, sur la base d’une prophétie, lorsque les responsables de l’Eglise t’ont imposé les mains."
1TI.4.15,"Be diligent in these matters; give yourself wholly to them, so that everyone may see your progress.","Ivyo ubishirek’ umwete, uvyamemwo, kugira ngo kuja imbere kwawe kubonekere bose.","Prends ces choses à cœur, consacre-toi à elles, afin que tout le monde soit frappé de tes progrès."
1TI.4.16,"Watch your life and doctrine closely. Persevere in them, because if you do, you will save both yourself and your hearers.","Wirinde ubgawe no ku vyo wigisha. Wame ushishikara ivyo, kuko ni wagira urtyo uzokwikizanya n’abakwumva.","Veille sur toi-même et sur ton enseignement. Sois persévérant en cela. En agissant ainsi, tu assureras ton salut et celui de tes auditeurs."
1TI.5.1,"Do not rebuke an older man harshly, but exhort him as if he were your father. Treat younger men as brothers,","Ntuhambarire umutāma, arik’ umuhanūre nka so, n’abakiri bato n’imisore ubahanūre nka bene nyoko,","Ne rudoie pas un homme âgé, mais encourage-le comme s’il était ton père. Traite de la même manière les jeunes gens comme des frères,"
1TI.5.2,"older women as mothers, and younger women as sisters, with absolute purity.","n’abatamakazi nyene nka ba nyoko, n’abakiri bato n’abigeme nka bashiki bawe, uri n’umutima utanduye na gatoya.","les femmes âgées comme des mères, les plus jeunes comme des sœurs, en toute pureté."
1TI.5.3,Give proper recognition to those widows who are really in need.,Wubahe abapfakazi b’inyakamwe vy’ukuri.,"Occupe-toi des veuves avec respect, je veux dire de celles qui sont réellement privées de soutien."
1TI.5.4,"But if a widow has children or grandchildren, these should learn first of all to put their religion into practice by caring for their own family and so repaying their parents and grandparents, for this is pleasing to God.","Ariko, umupfakazi wese, namb’ afise abana cank’ abuzukuru, ni babanze kwiga kwubaha Imana ku vyo bagirira ababo, no kwishura ivyiza abavyeyi babo: kukw ivyo ari vyo bishimwa mu nyonga z’Imana.","Si une veuve a des enfants ou des petits-enfants, ceux-ci doivent apprendre, avant tout, à vivre leur piété en prenant soin de leur propre famille. Qu’ils s’acquittent de leur dette envers leurs parents, car cela plaît à Dieu."
1TI.5.5,The widow who is really in need and left all alone puts her hope in God and continues night and day to pray and to ask God for help.,"Umupfakazi w’inyakamwe asigaye ar’ umwe, yizigira Imana, agashishikara kwinginga no gusenga ku murango no mw ijoro.",La veuve qui est restée vraiment seule et privée de soutien met son espérance en Dieu et passe ses jours et ses nuits à faire toutes sortes de prières.
1TI.5.6,But the widow who lives for pleasure is dead even while she lives.,"Ariko, uwihaye ukwifuza aba apfuye ahagaze.","Quant à celle qui court après les plaisirs, elle est déjà morte, quoique vivante."
1TI.5.7,"Give the people these instructions, so that no one may be open to blame.","Ubabgirize ivyo, kugira ngo ntibabek’ umugayo.",Transmets-leur ces avertissements afin qu’elles mènent une vie irréprochable.
1TI.5.8,"Anyone who does not provide for their relatives, and especially for their own household, has denied the faith and is worse than an unbeliever.","Arik’ umuntu n’atātunga abo mu nzu y’i wabo, cane‐cane abiwe, azoba yihakanye ukwizera, kand’ azoba abaye hanyuma y’ūtizera.","Si quelqu’un ne prend pas soin des siens, en particulier des membres de sa famille, il a renié la foi et il est pire qu’un incroyant."
1TI.5.9,"No widow may be put on the list of widows unless she is over sixty, has been faithful to her husband,","Ntihakagire umupfakazi yandikirwa gufashwa ataramara imyaka mirongwitandatu y’amavuka, kandi handikwe uwar’ afiswe n’umugabo umwe gusa,","Pour être inscrite sur la liste des veuves assistées par l’Eglise, une femme doit être âgée d’au moins soixante ans et avoir été une épouse fidèle à son mari ."
1TI.5.10,"and is well known for her good deeds, such as bringing up children, showing hospitality, washing the feet of the Lord’s people, helping those in trouble and devoting herself to all kinds of good deeds.","handikwe ūshimirwa ibikorwa vyiza, namba yararera abana, namba yaratanga indāro, yarōza ibirenge vy’abera, yarafasha abababaye, yarashishikara gukurikira ibikorwa vyiza vyose.","Elle doit être connue pour ses œuvres bonnes, avoir bien élevé ses enfants, ouvert sa maison aux étrangers, lavé les pieds des membres du peuple saint , secouru les malheureux, et pratiqué toutes sortes d’actions bonnes."
1TI.5.11,"As for younger widows, do not put them on such a list. For when their sensual desires overcome their dedication to Christ, they want to marry.","Arikw abapfakazi bakiri bato ntubemerere, kuko kwifuza kw’umubiri ni kwamara kubatera kugarariza Kristo bazogomba kwābīrwa,","Quant aux veuves plus jeunes, n’accepte pas de les inscrire, car il arrive que leurs désirs se raniment et les détournent de Christ ; elles veulent alors se remarier,"
1TI.5.12,"Thus they bring judgment on themselves, because they have broken their first pledge.",bagatsindwa n’urubanza kuko bavuye mw isezerano ryabo rya mbere.,et encourent ainsi le reproche d’avoir rompu l’engagement qu’elles avaient pris auparavant .
1TI.5.13,"Besides, they get into the habit of being idle and going about from house to house. And not only do they become idlers, but also busybodies who talk nonsense, saying things they ought not to.","Kand’ ikindi, biga kugira ubunebge, bagenda imihana; ariko rero s’ubunebge gusa, ikigeretseko bararegeteranya bīta mu bitar’ ivyabo, bavuga ivyo badakwiye.","Avec cela, elles prennent l’habitude de ne rien faire et elles passent leur temps à aller de maison en maison, et pas seulement pour n’y rien faire, mais encore pour se répandre en commérages, se mêler de tout et parler à tort et à travers."
1TI.5.14,"So I counsel younger widows to marry, to have children, to manage their homes and to give the enemy no opportunity for slander.","Ni co gituma ngomba kw abapfakazi bakiri bato bābīrwa, bakavyara abana, bakubaka ingo zabo, ntibahe umurwanizi urwitwazo rw’ibitutsi.","C’est pourquoi je préfère nettement que les jeunes veuves se marient, qu’elles aient des enfants, et tiennent bien leur ménage afin de ne pas prêter le flanc aux critiques de nos adversaires."
